Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
243,Ryde,Sacramento Valley,7/5/2016,187,7.12, ,0.00, ,341, ,1.3, ,28.0, ,13.2, ,19.1, ,88, ,36, ,60, ,11.2, ,4.8, ,410.4, ,22.5, 
243,Ryde,Sacramento Valley,7/6/2016,188,7.02, ,0.00, ,337, ,1.3, ,29.6, ,12.4, ,19.8, ,84, ,34, ,56, ,10.8, ,3.5, ,298.3, ,22.4, 
243,Ryde,Sacramento Valley,7/7/2016,189,6.89, ,0.00, ,338, ,1.3, ,28.8, ,13.3, ,19.6, ,82, ,36, ,58, ,11.1, ,3.7, ,316.7, ,22.5, 
243,Ryde,Sacramento Valley,7/8/2016,190,7.31, ,0.00, ,335, ,1.4, ,31.9, ,13.3, ,21.0, ,83, ,32, ,56, ,11.9, ,4.0, ,346.0, ,22.5, 
243,Ryde,Sacramento Valley,7/9/2016,191,7.74, ,0.00, ,335, ,1.4, ,28.7, ,14.1, ,21.2, ,83, ,37, ,57, ,12.4, ,4.6, ,400.3, ,22.8, 
243,Ryde,Sacramento Valley,7/10/2016,192,6.94, ,0.00, ,344, ,1.2, ,29.6, ,13.0, ,20.7, ,77, ,27, ,49, ,9.7, ,3.1, ,266.6, ,22.5, 
243,Ryde,Sacramento Valley,7/11/2016,193,7.68, ,0.00, ,341, ,1.2, ,32.8, ,14.0, ,22.9, ,82, ,20, ,43, ,9.7, ,2.8, ,241.7, ,22.7, 
243,Ryde,Sacramento Valley,7/12/2016,194,7.16, ,0.00, ,343, ,1.2, ,31.6, ,11.3, ,22.1, ,80, ,25, ,47, ,10.1, ,2.6, ,227.3, ,22.9, 
243,Ryde,Sacramento Valley,7/13/2016,195,7.39, ,0.00, ,342, ,1.3, ,36.4, ,13.1, ,25.1, ,83, ,18, ,41, ,10.9, ,2.0, ,176.9, ,23.2, 
243,Ryde,Sacramento Valley,7/14/2016,196,7.62, ,0.00, ,338, ,1.3, ,37.9, ,13.0, ,25.3, ,83, ,17, ,42, ,11.4, ,2.2, ,187.8, ,23.7, 
243,Ryde,Sacramento Valley,7/15/2016,197,7.53, ,0.00, ,339, ,1.3, ,36.5, ,11.5, ,23.0, ,85, ,15, ,46, ,10.6, ,3.2, ,274.1, ,23.7, 
243,Ryde,Sacramento Valley,7/16/2016,198,7.33, ,0.00, ,336, ,1.4, ,31.8, ,14.4, ,21.5, ,84, ,28, ,53, ,11.6, ,4.3, ,371.7, ,23.7, 
243,Ryde,Sacramento Valley,7/17/2016,199,7.17, ,0.00, ,336, ,1.3, ,29.7, ,13.2, ,20.2, ,85, ,34, ,56, ,11.2, ,3.8, ,331.2, ,23.6, 
243,Ryde,Sacramento Valley,7/18/2016,200,7.02, ,0.00, ,334, ,1.3, ,27.5, ,13.1, ,19.6, ,83, ,37, ,59, ,11.3, ,4.4, ,377.7, ,23.3, 
243,Ryde,Sacramento Valley,7/19/2016,201,7.08, ,0.00, ,333, ,1.2, ,30.2, ,12.9, ,20.6, ,83, ,23, ,50, ,9.8, ,3.2, ,272.8, ,23.2, 
243,Ryde,Sacramento Valley,7/20/2016,202,7.15, ,0.00, ,330, ,1.2, ,33.2, ,9.9, ,21.7, ,83, ,20, ,45, ,9.4, ,2.8, ,240.9, ,23.2, 
243,Ryde,Sacramento Valley,7/21/2016,203,7.45, ,0.00, ,332, ,1.2, ,29.7, ,11.5, ,20.6, ,83, ,25, ,50, ,9.9, ,3.6, ,312.6, ,23.5, 
243,Ryde,Sacramento Valley,7/22/2016,204,6.75, ,0.00, ,331, ,1.4, ,33.2, ,10.7, ,21.9, ,90, ,25, ,52, ,11.6, ,2.2, ,188.8, ,23.5, 
243,Ryde,Sacramento Valley,7/23/2016,205,7.36, ,0.00, ,326, ,1.4, ,36.1, ,14.1, ,25.3, ,82, ,25, ,45, ,12.4, ,2.3, ,197.3, ,23.6, 
243,Ryde,Sacramento Valley,7/24/2016,206,6.86, ,0.00, ,324, ,1.6, ,37.7, ,13.9, ,25.2, ,85, ,26, ,50, ,13.9, ,1.8,Y,153.2,Y,23.8, 
243,Ryde,Sacramento Valley,7/25/2016,207,7.09, ,0.00, ,323, ,1.4, ,35.5, ,13.7, ,23.6, ,85, ,22, ,47, ,11.7, ,2.8, ,246.0, ,23.9, 
243,Ryde,Sacramento Valley,7/26/2016,208,6.87,H,0.00,H,425,R,1.5,H,39.9,Y,18.3, ,31.0,Y,88,H,15,H,32,Y,12.6,Y,1.7,H,149.8,H,23.7,H
243,Ryde,Sacramento Valley,7/27/2016,209,7.74, ,0.00, ,321, ,1.4, ,39.1,Y,15.2, ,26.6, ,81, ,16, ,41, ,12.3, ,2.4, ,209.6, ,23.9, 
243,Ryde,Sacramento Valley,7/28/2016,210,7.86, ,0.00, ,322, ,1.4, ,38.2, ,15.3, ,26.2, ,82, ,16, ,41, ,11.8, ,2.9, ,252.0, ,24.1, 
243,Ryde,Sacramento Valley,7/29/2016,211,8.23, ,0.00, ,318, ,1.3, ,38.7,Y,16.8, ,27.1, ,68, ,14, ,36, ,10.8, ,3.4, ,291.2, ,24.1, 
243,Ryde,Sacramento Valley,7/30/2016,212,8.54, ,0.00, ,331, ,1.2, ,35.6, ,16.1, ,25.0, ,72, ,19, ,39, ,10.2, ,4.1, ,358.3, ,24.1, 
243,Ryde,Sacramento Valley,7/31/2016,213,7.29, ,0.00, ,328, ,1.4, ,32.0, ,13.3, ,21.4, ,87, ,31, ,56, ,12.2, ,4.2, ,362.9, ,23.5, 
243,Ryde,Sacramento Valley,8/1/2016,214,7.19, ,0.00, ,330, ,1.3, ,31.9, ,13.9, ,21.4, ,87, ,26, ,53, ,11.4, ,4.2, ,360.0, ,23.2, 
243,Ryde,Sacramento Valley,8/2/2016,215,6.69, ,0.00, ,329, ,1.4, ,34.4, ,13.8, ,22.2, ,87, ,24, ,52, ,11.9, ,2.9, ,248.0, ,22.9, 
243,Ryde,Sacramento Valley,8/3/2016,216,7.05, ,0.00, ,324, ,1.4, ,35.6, ,14.0, ,22.9, ,82, ,25, ,51, ,12.3, ,2.8, ,244.6, ,23.1, 
243,Ryde,Sacramento Valley,8/4/2016,217,6.70, ,0.00, ,328, ,1.3, ,27.0, ,13.1, ,18.3, ,85, ,41, ,62, ,11.0, ,5.6, ,481.9, ,22.8, 
243,Ryde,Sacramento Valley,8/5/2016,218,6.23, ,0.00, ,321, ,1.4, ,28.5, ,13.2, ,19.2, ,85, ,35, ,62, ,11.7, ,4.1, ,355.6, ,22.1, 
243,Ryde,Sacramento Valley,8/6/2016,219,6.28, ,0.00, ,325, ,1.3, ,30.6, ,9.0,Y,19.1, ,94, ,34, ,61, ,11.4, ,2.7, ,233.6, ,22.0, 
243,Ryde,Sacramento Valley,8/7/2016,220,6.39, ,0.00, ,326, ,1.3, ,31.8, ,9.4,Y,20.0, ,90, ,25, ,55, ,10.6, ,2.4, ,210.7, ,22.0, 
243,Ryde,Sacramento Valley,8/8/2016,221,6.87, ,0.00, ,324, ,1.3, ,33.3, ,10.3, ,21.2, ,86, ,25, ,50, ,10.5, ,2.7, ,233.8, ,22.0, 
243,Ryde,Sacramento Valley,8/9/2016,222,6.34, ,0.00, ,319, ,1.4, ,33.7, ,10.6, ,21.9, ,86, ,21, ,52, ,11.5, ,2.5, ,211.8, ,22.1, 
243,Ryde,Sacramento Valley,8/10/2016,223,6.56, ,0.00, ,318, ,1.4, ,32.9, ,11.7, ,21.6, ,88, ,28, ,54, ,11.9, ,3.0, ,257.0, ,22.3, 
243,Ryde,Sacramento Valley,8/11/2016,224,6.68, ,0.00, ,310, ,1.4, ,33.2, ,11.5, ,21.8, ,92, ,26, ,54, ,12.0, ,2.8, ,241.1, ,22.4, 
243,Ryde,Sacramento Valley,8/12/2016,225,6.81, ,0.00, ,308, ,1.4, ,35.8, ,12.1, ,23.3, ,88, ,23, ,48, ,11.5, ,2.4, ,205.5, ,22.4, 
243,Ryde,Sacramento Valley,8/13/2016,226,6.99, ,0.00, ,309, ,1.2, ,37.6, ,12.0, ,24.2, ,80, ,13, ,40, ,9.8, ,2.0, ,176.2, ,22.6, 
243,Ryde,Sacramento Valley,8/14/2016,227,7.37, ,0.00, ,302, ,1.2, ,36.9, ,13.4, ,24.4, ,83, ,16, ,40, ,9.8, ,2.7, ,229.6, ,22.8, 
243,Ryde,Sacramento Valley,8/15/2016,228,6.52, ,0.00, ,302, ,1.3, ,33.2, ,12.9, ,21.4, ,87, ,23, ,52, ,11.2, ,3.5, ,305.3, ,22.7, 
243,Ryde,Sacramento Valley,8/16/2016,229,6.63, ,0.00, ,293, ,1.3, ,35.5, ,11.8, ,22.6, ,87, ,19, ,48, ,10.9, ,2.9, ,247.9, ,22.5, 
243,Ryde,Sacramento Valley,8/17/2016,230,6.40, ,0.00, ,290, ,1.4, ,35.8, ,14.3, ,23.6, ,79, ,23, ,47, ,11.8, ,2.5, ,212.3, ,22.7, 
243,Ryde,Sacramento Valley,8/18/2016,231,6.75, ,0.00, ,277, ,1.3, ,35.2, ,15.7, ,23.8, ,82, ,21, ,46, ,11.3, ,3.6, ,308.9, ,23.0, 
243,Ryde,Sacramento Valley,8/19/2016,232,6.84, ,0.00, ,276, ,1.3, ,31.4, ,16.2, ,22.4, ,68, ,28, ,47, ,10.7, ,3.9, ,335.8, ,22.8, 
243,Ryde,Sacramento Valley,8/20/2016,233,6.40, ,0.00, ,278, ,1.4, ,32.1, ,12.8, ,21.5, ,86, ,31, ,54, ,11.8, ,3.7, ,322.8, ,22.6, 
243,Ryde,Sacramento Valley,8/21/2016,234,6.28, ,0.00, ,270, ,1.3, ,31.8, ,14.6, ,20.6, ,84, ,21, ,54, ,11.0, ,4.1, ,354.9, ,22.3, 
243,Ryde,Sacramento Valley,8/22/2016,235,6.13, ,0.00, ,267, ,1.4, ,30.3, ,14.5, ,20.4, ,84, ,33, ,57, ,11.7, ,4.4, ,379.1, ,22.1, 
243,Ryde,Sacramento Valley,8/23/2016,236,6.01, ,0.00, ,282, ,1.4, ,30.2, ,13.4, ,20.0, ,88, ,30, ,59, ,11.8, ,3.8, ,330.1, ,21.9, 
243,Ryde,Sacramento Valley,8/24/2016,237,6.01, ,0.00, ,288, ,1.4, ,31.9, ,13.4, ,20.6, ,89, ,26, ,56, ,11.5, ,3.4, ,292.3, ,21.8, 
243,Ryde,Sacramento Valley,8/25/2016,238,5.94, ,0.00, ,290, ,1.4, ,31.3, ,13.2, ,19.9, ,87, ,32, ,59, ,11.7, ,3.7, ,321.1, ,21.8, 
243,Ryde,Sacramento Valley,8/26/2016,239,6.03, ,0.00, ,279, ,1.5, ,27.4, ,14.0, ,19.3, ,88, ,40, ,65, ,12.6, ,5.3, ,453.7, ,21.7, 
243,Ryde,Sacramento Valley,8/27/2016,240,5.87, ,0.00, ,274, ,1.4, ,27.4, ,14.6, ,19.5, ,84, ,39, ,63, ,12.2, ,4.8, ,418.8, ,21.4, 
243,Ryde,Sacramento Valley,8/28/2016,241,5.79, ,0.00, ,282, ,1.3, ,31.7, ,12.8, ,20.4, ,86, ,27, ,56, ,11.3, ,3.4, ,292.6, ,21.3, 
243,Ryde,Sacramento Valley,8/29/2016,242,5.98, ,0.00, ,269, ,1.3, ,31.0, ,13.6, ,20.1, ,86, ,23, ,55, ,10.9, ,4.3, ,373.9, ,21.4, 
243,Ryde,Sacramento Valley,8/30/2016,243,6.49, ,0.00, ,276, ,1.3, ,33.2, ,15.7, ,23.2, ,78, ,21, ,47, ,11.2, ,3.4, ,291.0, ,21.5, 
243,Ryde,Sacramento Valley,8/31/2016,244,6.32, ,0.00, ,282, ,1.3, ,30.8, ,15.3, ,22.0, ,76, ,28, ,51, ,11.4, ,3.3, ,285.6, ,21.8, 
243,Ryde,Sacramento Valley,9/1/2016,245,5.52, ,0.00, ,278, ,1.4, ,30.3, ,9.9, ,19.7, ,91, ,28, ,60, ,11.7, ,2.4, ,207.1, ,21.6, 
243,Ryde,Sacramento Valley,9/2/2016,246,5.38, ,0.00, ,264, ,1.3, ,31.7, ,9.2, ,20.6, ,92, ,25, ,55, ,11.2, ,2.1, ,181.2, ,21.3, 
243,Ryde,Sacramento Valley,9/3/2016,247,5.68, ,0.00, ,262, ,1.2, ,28.6, ,12.1, ,19.6, ,80, ,32, ,54, ,10.0, ,3.2, ,272.3, ,21.4, 
243,Ryde,Sacramento Valley,9/4/2016,248,5.16, ,0.00, ,262, ,1.2, ,27.7, ,10.9, ,18.8, ,87, ,33, ,55, ,9.7, ,2.6, ,227.0, ,21.1, 
243,Ryde,Sacramento Valley,9/5/2016,249,6.04, ,0.00, ,266, ,1.1, ,31.3, ,11.6, ,20.7, ,84, ,21, ,45, ,8.4, ,2.9, ,246.4, ,21.0, 
243,Ryde,Sacramento Valley,9/6/2016,250,5.03, ,0.00, ,245, ,1.1, ,33.4, ,8.6,Y,20.9, ,84, ,19, ,46, ,8.8, ,1.5, ,125.8, ,20.8, 
243,Ryde,Sacramento Valley,9/7/2016,251,5.29, ,0.00, ,240, ,1.2, ,35.9, ,11.3, ,23.5, ,85, ,20, ,42, ,10.0, ,1.7, ,146.6, ,20.9, 
243,Ryde,Sacramento Valley,9/8/2016,252,5.74, ,0.00, ,241, ,1.4, ,30.2, ,14.7, ,20.9, ,78, ,34, ,56, ,11.9, ,4.2, ,364.6, ,21.2, 
243,Ryde,Sacramento Valley,9/9/2016,253,5.10, ,0.00, ,240, ,1.4, ,33.9, ,10.5, ,20.8, ,90, ,27, ,56, ,11.6, ,2.3, ,200.3, ,21.1, 
243,Ryde,Sacramento Valley,9/10/2016,254,5.12, ,0.00, ,236, ,1.3, ,32.6, ,12.0, ,20.5, ,86, ,29, ,55, ,11.0, ,2.9, ,253.2, ,21.1, 
243,Ryde,Sacramento Valley,9/11/2016,255,5.00, ,0.00, ,233, ,1.3, ,24.7, ,13.3, ,17.7, ,83, ,45, ,65, ,11.2, ,5.2, ,447.2, ,21.0, 
243,Ryde,Sacramento Valley,9/12/2016,256,4.93, ,0.00, ,245, ,1.2, ,23.5, ,12.9, ,16.4, ,85, ,42, ,65, ,9.8, ,5.2, ,448.5, ,20.3, 
243,Ryde,Sacramento Valley,9/13/2016,257,4.11, ,0.00, ,229, ,1.1, ,24.7, ,8.4, ,16.7, ,90, ,31, ,59, ,8.7, ,2.6, ,223.4, ,19.9, 
243,Ryde,Sacramento Valley,9/14/2016,258,4.42, ,0.00, ,233, ,1.2, ,28.1, ,9.4, ,18.9, ,91, ,27, ,55, ,9.6, ,2.1, ,180.4, ,20.0, 
243,Ryde,Sacramento Valley,9/15/2016,259,4.60, ,0.00, ,233, ,1.2, ,30.7, ,9.6, ,19.6, ,88, ,25, ,52, ,9.5, ,1.8, ,159.5, ,20.1, 
243,Ryde,Sacramento Valley,9/16/2016,260,4.53, ,0.00, ,228, ,1.2, ,32.5, ,10.1, ,20.2, ,85, ,23, ,51, ,9.6, ,1.9, ,168.0, ,20.1, 
243,Ryde,Sacramento Valley,9/17/2016,261,4.44, ,0.00, ,230, ,1.2, ,35.6, ,9.8, ,21.2, ,87, ,15, ,49, ,9.9, ,1.4, ,121.0, ,20.2, 
243,Ryde,Sacramento Valley,9/18/2016,262,4.38, ,0.00, ,226, ,1.2, ,37.5,Y,11.0, ,22.8, ,84, ,14, ,45, ,10.2, ,1.1, ,93.7, ,20.4, 
243,Ryde,Sacramento Valley,9/19/2016,263,4.59, ,0.00, ,215, ,1.3, ,36.8, ,12.1, ,24.5, ,80, ,19, ,43, ,11.0, ,1.5, ,128.7, ,20.8, 
243,Ryde,Sacramento Valley,9/20/2016,264,5.61, ,0.00, ,222, ,1.0, ,32.5, ,13.8, ,23.0, ,75, ,17, ,37, ,7.5, ,2.9, ,247.8, ,21.1, 
243,Ryde,Sacramento Valley,9/21/2016,265,5.51, ,0.00, ,186, ,1.0, ,26.4, ,14.4, ,19.6, ,62, ,29, ,43, ,6.6, ,4.7, ,401.8, ,20.7, 
243,Ryde,Sacramento Valley,9/22/2016,266,4.85, ,0.00, ,220, ,1.0, ,25.6, ,11.2, ,17.4, ,74, ,23, ,49, ,6.5, ,3.6, ,311.7, ,19.9, 
243,Ryde,Sacramento Valley,9/23/2016,267,4.98, ,0.00, ,216, ,0.9, ,28.8, ,8.5, ,18.4, ,84, ,16, ,45, ,6.2, ,2.8, ,242.6, ,19.3, 
243,Ryde,Sacramento Valley,9/24/2016,268,4.71, ,0.00, ,216, ,1.2, ,32.4, ,11.0, ,21.2, ,82, ,20, ,49, ,9.9, ,2.1, ,184.2, ,19.5, 
243,Ryde,Sacramento Valley,9/25/2016,269,4.02, ,0.00, ,211, ,1.2, ,34.6, ,8.5, ,21.3, ,86, ,23, ,49, ,10.0, ,1.1, ,95.8, ,19.7, 
243,Ryde,Sacramento Valley,9/26/2016,270,4.20, ,0.00, ,208, ,1.2, ,36.8, ,10.9, ,23.0, ,83, ,13, ,42, ,9.3, ,1.1, ,95.2, ,20.0, 
243,Ryde,Sacramento Valley,9/27/2016,271,4.34, ,0.00, ,205, ,1.1, ,36.2, ,10.4, ,22.8, ,78, ,18, ,40, ,8.5, ,1.4, ,119.5, ,20.1, 
243,Ryde,Sacramento Valley,9/28/2016,272,4.37, ,0.00, ,201, ,1.2, ,33.8, ,11.9, ,21.8, ,79, ,22, ,48, ,10.2, ,2.2, ,192.8, ,20.2, 
243,Ryde,Sacramento Valley,9/29/2016,273,4.48, ,0.00, ,201, ,1.1, ,29.3, ,10.7, ,18.7, ,87, ,16, ,51, ,8.5, ,2.9, ,246.6, ,20.2, 
243,Ryde,Sacramento Valley,9/30/2016,274,4.75, ,0.00, ,198, ,1.0, ,23.6, ,12.0, ,16.6, ,84, ,24, ,55, ,7.6, ,5.0, ,430.4, ,19.6, 
247,Jersey Island,San Francisco Bay,7/1/2016,183,7.07,H,,M,482,R,,M,28.9, ,18.0, ,24.8,H,74,H,47,H,,M,,M,,M,,M,24.4,H
247,Jersey Island,San Francisco Bay,7/2/2016,184,7.03, ,,M,358, ,,M,26.6, ,14.8, ,20.0, ,89, ,51, ,,M,,M,,M,,M,23.4, 
247,Jersey Island,San Francisco Bay,7/3/2016,185,7.37, ,,M,360, ,,M,27.5, ,13.8, ,19.5, ,94, ,38, ,,M,,M,,M,,M,22.7, 
247,Jersey Island,San Francisco Bay,7/4/2016,186,7.05, ,,M,358, ,,M,26.0, ,14.2, ,19.1, ,92, ,52, ,,M,,M,,M,,M,22.2, 
247,Jersey Island,San Francisco Bay,7/5/2016,187,6.86, ,,M,361,R,,M,25.9, ,14.3, ,18.7, ,91, ,48, ,,M,,M,,M,,M,22.0, 
247,Jersey Island,San Francisco Bay,7/6/2016,188,6.83, ,,M,351, ,,M,27.3, ,13.7, ,19.9, ,88, ,43, ,,M,,M,,M,,M,22.2, 
247,Jersey Island,San Francisco Bay,7/7/2016,189,6.68, ,,M,351, ,,M,25.9, ,12.8, ,19.3, ,87, ,48, ,,M,,M,,M,,M,22.2, 
247,Jersey Island,San Francisco Bay,7/8/2016,190,7.11, ,,M,348, ,,M,28.2, ,11.2, ,20.6, ,94, ,45, ,,M,,M,,M,,M,22.2, 
247,Jersey Island,San Francisco Bay,7/9/2016,191,7.13, ,,M,347, ,,M,26.4, ,13.3, ,21.0, ,82, ,49, ,,M,,M,,M,,M,22.7, 
247,Jersey Island,San Francisco Bay,7/10/2016,192,7.15, ,,M,358,R,,M,27.5, ,13.0, ,20.7, ,75, ,41, ,,M,,M,,M,,M,22.3, 
247,Jersey Island,San Francisco Bay,7/11/2016,193,7.52, ,0.00, ,357,R,1.8,Y,29.9, ,16.9, ,23.0, ,76, ,33, ,63,Y,15.5,Y,5.2, ,450.4, ,22.9, 
247,Jersey Island,San Francisco Bay,7/12/2016,194,7.29, ,0.00, ,358,R,1.5, ,28.6, ,12.0, ,22.1, ,81, ,43, ,57, ,13.2, ,3.7, ,317.8, ,22.8, 
247,Jersey Island,San Francisco Bay,7/13/2016,195,7.45, ,0.00, ,357,R,1.7, ,34.0, ,17.5, ,25.0, ,73, ,32, ,53, ,14.7, ,3.3, ,286.6, ,23.5, 
247,Jersey Island,San Francisco Bay,7/14/2016,196,7.58, ,0.00, ,356,R,1.6, ,33.8, ,17.5, ,25.0, ,78, ,27, ,51, ,14.2, ,3.3, ,283.7, ,24.1, 
247,Jersey Island,San Francisco Bay,7/15/2016,197,7.10, ,0.00, ,356,R,1.7, ,29.4, ,15.1, ,21.3, ,93, ,45, ,67, ,15.0, ,5.3, ,453.7, ,23.6, 
247,Jersey Island,San Francisco Bay,7/16/2016,198,6.90, ,0.00, ,354,R,1.7, ,27.0, ,15.0, ,20.1, ,91, ,51, ,71, ,14.7, ,6.1, ,523.6, ,22.9, 
247,Jersey Island,San Francisco Bay,7/17/2016,199,6.80, ,0.00, ,353,R,1.6, ,27.6, ,14.4, ,20.2, ,90, ,45, ,66, ,13.7, ,4.0, ,342.3, ,22.7, 
247,Jersey Island,San Francisco Bay,7/18/2016,200,6.40, ,0.00, ,348, ,1.6, ,24.8, ,12.0, ,19.1, ,89, ,58, ,71, ,13.7, ,3.7, ,319.2, ,22.3, 
247,Jersey Island,San Francisco Bay,7/19/2016,201,6.84, ,0.00, ,350, ,1.5, ,26.8, ,14.6, ,20.0, ,84, ,43, ,65, ,13.2, ,4.2, ,363.9, ,22.1, 
247,Jersey Island,San Francisco Bay,7/20/2016,202,7.14, ,0.00, ,351,R,1.4, ,29.2, ,12.8, ,21.4, ,76, ,36, ,56, ,12.2, ,3.6, ,315.3, ,22.1, 
247,Jersey Island,San Francisco Bay,7/21/2016,203,7.18, ,0.00, ,351,R,1.5, ,28.0, ,14.6, ,20.5, ,83, ,40, ,62, ,13.0, ,4.7, ,402.1, ,21.9, 
247,Jersey Island,San Francisco Bay,7/22/2016,204,7.46, ,0.00, ,357,R,1.5, ,31.3, ,13.0, ,23.2, ,83, ,28, ,52, ,12.7, ,3.7, ,322.5, ,22.1, 
247,Jersey Island,San Francisco Bay,7/23/2016,205,7.78, ,0.00, ,353,R,1.6, ,33.7, ,19.3, ,25.7, ,65, ,34, ,50, ,14.4, ,3.8, ,329.3, ,23.0, 
247,Jersey Island,San Francisco Bay,7/24/2016,206,7.26, ,0.00, ,346, ,1.7, ,34.4, ,17.4, ,24.9, ,81, ,37, ,56, ,15.3, ,3.4, ,297.6, ,23.6, 
247,Jersey Island,San Francisco Bay,7/25/2016,207,7.04, ,0.00, ,350,R,1.7, ,31.1, ,15.1, ,22.8, ,91, ,39, ,61, ,14.9, ,4.3, ,372.5, ,23.3, 
247,Jersey Island,San Francisco Bay,7/26/2016,208,7.16,H,0.00, ,291,H,1.8,Y,40.0,Y,21.7,Y,30.1,Y,83, ,27, ,42,Y,15.6,Y,3.0, ,254.9, ,25.1,Y
247,Jersey Island,San Francisco Bay,7/27/2016,209,7.76, ,0.00, ,328, ,1.7, ,33.8, ,18.8, ,26.0, ,79, ,34, ,52, ,15.3, ,4.0, ,344.2, ,24.1, 
247,Jersey Island,San Francisco Bay,7/28/2016,210,7.28, ,0.00, ,329, ,1.8,Y,31.6, ,16.5, ,23.7, ,89, ,39, ,61,Y,15.8,Y,4.8, ,417.7, ,23.7, 
247,Jersey Island,San Francisco Bay,7/29/2016,211,7.17, ,0.00, ,333, ,1.8,Y,32.0, ,16.9, ,23.7, ,87, ,39, ,62,Y,16.0,Y,4.5, ,390.8, ,23.6, 
247,Jersey Island,San Francisco Bay,7/30/2016,212,7.20, ,0.00, ,341,R,1.7, ,29.6, ,16.0, ,21.6, ,89, ,36, ,65, ,14.8, ,5.7, ,491.9, ,23.1, 
247,Jersey Island,San Francisco Bay,7/31/2016,213,6.39, ,0.00, ,338, ,1.7, ,26.3, ,14.6, ,19.6, ,92, ,52, ,74, ,14.9, ,5.8, ,504.2, ,22.3, 
247,Jersey Island,San Francisco Bay,8/1/2016,214,6.72, ,0.00, ,338,R,1.6, ,27.1, ,15.0, ,20.1, ,91, ,42, ,68, ,13.9, ,5.6, ,483.0, ,21.9, 
247,Jersey Island,San Francisco Bay,8/2/2016,215,6.47, ,0.00, ,341,R,1.7, ,28.0, ,14.8, ,20.7, ,90, ,50, ,70, ,15.0, ,5.1, ,438.4, ,21.8, 
247,Jersey Island,San Francisco Bay,8/3/2016,216,6.62, ,0.00, ,335, ,1.7, ,29.3, ,15.5, ,21.3, ,89, ,48, ,66, ,14.8, ,4.4, ,380.8, ,22.1, 
247,Jersey Island,San Francisco Bay,8/4/2016,217,6.19, ,0.00, ,342,R,1.6, ,24.3, ,14.2, ,18.1, ,89, ,60, ,75, ,13.5, ,5.5, ,479.4, ,21.5, 
247,Jersey Island,San Francisco Bay,8/5/2016,218,6.02, ,0.00, ,337,R,1.6, ,24.6, ,14.6, ,18.8, ,90, ,56, ,74, ,14.1, ,5.1, ,436.8, ,21.1, 
247,Jersey Island,San Francisco Bay,8/6/2016,219,6.09, ,0.00, ,335,R,1.6, ,26.4, ,14.0, ,19.3, ,93, ,45, ,71, ,13.9, ,4.0, ,348.2, ,21.2, 
247,Jersey Island,San Francisco Bay,8/7/2016,220,6.21, ,0.00, ,335,R,1.6, ,28.4, ,11.9, ,20.4, ,91, ,47, ,65, ,13.7, ,2.9, ,254.7, ,21.3, 
247,Jersey Island,San Francisco Bay,8/8/2016,221,6.43, ,0.00, ,330,R,1.6, ,29.3, ,15.1, ,21.5, ,87, ,45, ,63, ,14.1, ,3.5, ,299.1, ,21.5, 
247,Jersey Island,San Francisco Bay,8/9/2016,222,6.24, ,0.00, ,328,R,1.7, ,29.3, ,11.6, ,21.3, ,95, ,46, ,66, ,14.6, ,3.2, ,276.0, ,21.5, 
247,Jersey Island,San Francisco Bay,8/10/2016,223,6.27, ,0.00, ,325, ,1.7,Y,28.2, ,15.1, ,21.0, ,91, ,50, ,69,Y,15.1,Y,4.6, ,395.8, ,21.6, 
247,Jersey Island,San Francisco Bay,8/11/2016,224,6.27, ,0.00, ,320, ,1.7,Y,28.5, ,14.5, ,20.5, ,94, ,43, ,71,Y,15.1,Y,5.2, ,446.4, ,21.4, 
247,Jersey Island,San Francisco Bay,8/12/2016,225,6.50, ,0.00, ,320, ,1.7,Y,29.7, ,15.6, ,22.0, ,91, ,43, ,66,Y,15.3,Y,4.6, ,399.2, ,21.5, 
247,Jersey Island,San Francisco Bay,8/13/2016,226,6.82, ,0.00, ,321, ,1.7, ,31.7, ,15.8, ,23.2, ,88, ,31, ,59, ,14.7, ,4.1, ,353.2, ,21.7, 
247,Jersey Island,San Francisco Bay,8/14/2016,227,6.58, ,0.00, ,315, ,1.7, ,31.1, ,16.2, ,22.3, ,89, ,37, ,63, ,14.9, ,4.6, ,393.8, ,21.8, 
247,Jersey Island,San Francisco Bay,8/15/2016,228,5.96, ,0.00, ,317, ,1.7, ,27.6, ,13.9, ,19.7, ,95, ,50, ,73, ,14.8, ,5.6, ,481.5, ,21.3, 
247,Jersey Island,San Francisco Bay,8/16/2016,229,6.20, ,0.00, ,314, ,1.7, ,28.3, ,14.4, ,20.6, ,95, ,45, ,70, ,14.9, ,5.1, ,437.3, ,21.1, 
247,Jersey Island,San Francisco Bay,8/17/2016,230,6.09, ,0.00, ,302, ,1.7, ,29.2, ,15.1, ,21.4, ,92, ,39, ,67, ,15.1, ,4.6, ,398.6, ,21.3, 
